,0
32099,1161946
32100,1170730
32101,1179514
32102,1188298
32103,1197082
32104,1205866
32105,1214650
32106,1223434
32107,1232218
32108,1241002
32109,1258570
32110,1267354
32111,1276138
32112,1284922
32113,1293706
32114,1302490
32115,1320058
32116,678850
32117,775474
32118,872098
32119,968722
32120,1065346
32121,1153186
32122,1249810
32123,1311298
32124,1346434
32125,687634
32126,696418
32127,705202
32128,713986
32129,722770
32130,731554
32131,749122
32132,757906
32133,766690
32134,784258
32135,793042
32136,801826
32137,810610
32138,819394
32139,828178
32140,836962
32141,845746
32142,854530
32143,863314
32144,880882
32145,889666
32146,898450
32147,907234
32148,916018
32149,924802
32150,933586
32151,942370
32152,951154
32153,959938
32154,977506
32155,986290
32156,995074
32157,1003858
32158,1012642
32159,1021426
32160,1030210
32161,1038994
32162,1047778
32163,1056562
32164,1074130
32165,1082914
32166,1091698
32167,1100482
32168,1109266
32169,1118050
32170,1126834
32171,1135618
32172,1144402
32173,1161970
32174,1170754
32175,1179538
32176,1188322
32177,1197106
32178,1205890
32179,1214674
32180,1223458
32181,1232242
32182,1241026
32183,1258594
32184,1267378
32185,1276162
32186,1284946
32187,1293730
32188,1302514
32189,1320082
32190,678874
32191,775498
32192,872122
32193,968746
32194,1065370
32195,1153210
32196,1249834
32197,1311322
32198,1346458
32199,687658
32200,696442
32201,705226
32202,714010
32203,722794
32204,731578
32205,749146
32206,757930
32207,766714
32208,784282
32209,793066
32210,801850
32211,810634
32212,819418
32213,828202
32214,836986
32215,845770
32216,854554
32217,863338
32218,880906
32219,889690
32220,898474
32221,907258
32222,916042
32223,924826
32224,933610
32225,942394
32226,951178
32227,959962
32228,977530
32229,986314
32230,995098
32231,1003882
32232,1012666
32233,1021450
32234,1030234
32235,1039018
32236,1047802
32237,1056586
32238,1074154
32239,1082938
32240,1091722
32241,1100506
32242,1109290
32243,1118074
32244,1126858
32245,1135642
32246,1144426
32247,1161994
32248,1170778
32249,1179562
32250,1188346
32251,1197130
32252,1205914
32253,1214698
32254,1223482
32255,1232266
32256,1241050
32257,1258618
32258,1267402
32259,1276186
32260,1284970
32261,1293754
32262,1302538
32263,1320106
32264,678898
32265,775522
32266,872146
32267,968770
32268,1065394
32269,1153234
32270,1249858
32271,1311346
32272,1346482
32273,687682
32274,696466
32275,705250
32276,714034
32277,722818
32278,731602
32279,749170
32280,757954
32281,766738
32282,784306
32283,793090
32284,801874
32285,810658
32286,819442
32287,828226
32288,837010
32289,845794
32290,854578
32291,863362
32292,880930
32293,889714
32294,898498
32295,907282
32296,916066
32297,924850
32298,933634
32299,942418
32300,951202
32301,959986
32302,977554
32303,986338
32304,995122
32305,1003906
32306,1012690
32307,1021474
32308,1030258
32309,1039042
32310,1047826
32311,1056610
32312,1074178
32313,1082962
32314,1091746
32315,1100530
32316,1109314
32317,1118098
32318,1126882
32319,1135666
32320,1144450
32321,1162018
32322,1170802
32323,1179586
32324,1188370
32325,1197154
32326,1205938
32327,1214722
32328,1223506
32329,1232290
32330,1241074
32331,1258642
32332,1267426
32333,1276210
32334,1284994
32335,1293778
32336,1302562
32337,1320130
32338,678922
32339,775546
32340,872170
32341,968794
32342,1065418
32343,1153258
32344,1249882
32345,1311370
32346,1346506
32347,687706
32348,696490
32349,705274
32350,714058
32351,722842
32352,731626
32353,749194
32354,757978
32355,766762
32356,784330
32357,793114
32358,801898
32359,810682
32360,819466
32361,828250
32362,837034
32363,845818
32364,854602
32365,863386
32366,880954
32367,889738
32368,898522
32369,907306
32370,916090
32371,924874
32372,933658
32373,942442
32374,951226
32375,960010
32376,977578
32377,986362
32378,995146
32379,1003930
32380,1012714
32381,1021498
32382,1030282
32383,1039066
32384,1047850
32385,1056634
32386,1074202
32387,1082986
32388,1091770
32389,1100554
32390,1109338
32391,1118122
32392,1126906
32393,1135690
32394,1144474
32395,1162042
32396,1170826
32397,1179610
32398,1188394
32399,1197178
32400,1205962
32401,1214746
32402,1223530
32403,1232314
32404,1241098
32405,1258666
32406,1267450
32407,1276234
32408,1285018
32409,1293802
32410,1302586
32411,1320154
32412,678946
32413,775570
32414,872194
32415,968818
32416,1065442
32417,1153282
32418,1249906
32419,1311394
32420,1346530
32421,687730
32422,696514
32423,705298
32424,714082
32425,722866
32426,731650
32427,749218
32428,758002
32429,766786
32430,784354
32431,793138
32432,801922
32433,810706
32434,819490
32435,828274
32436,837058
32437,845842
32438,854626
32439,863410
32440,880978
32441,889762
32442,898546
32443,907330
32444,916114
32445,924898
32446,933682
32447,942466
32448,951250
32449,960034
32450,977602
32451,986386
32452,995170
32453,1003954
32454,1012738
32455,1021522
32456,1030306
32457,1039090
32458,1047874
32459,1056658
32460,1074226
32461,1083010
32462,1091794
32463,1100578
32464,1109362
32465,1118146
32466,1126930
32467,1135714
32468,1144498
32469,1162066
32470,1170850
32471,1179634
32472,1188418
32473,1197202
32474,1205986
32475,1214770
32476,1223554
32477,1232338
32478,1241122
32479,1258690
32480,1267474
32481,1276258
32482,1285042
32483,1293826
32484,1302610
32485,1320178
32486,678970
32487,775594
32488,872218
32489,968842
32490,1065466
32491,1153306
32492,1249930
32493,1311418
32494,1346554
32495,687754
32496,696538
32497,705322
32498,714106
32499,722890
32500,731674
32501,749242
32502,758026
32503,766810
32504,784378
32505,793162
32506,801946
32507,810730
32508,819514
32509,828298
32510,837082
32511,845866
32512,854650
32513,863434
32514,881002
32515,889786
32516,898570
32517,907354
32518,916138
32519,924922
32520,933706
32521,942490
32522,951274
32523,960058
32524,977626
32525,986410
32526,995194
32527,1003978
32528,1012762
32529,1021546
32530,1030330
32531,1039114
32532,1047898
32533,1056682
32534,1074250
32535,1083034
32536,1091818
32537,1100602
32538,1109386
32539,1118170
32540,1126954
32541,1135738
32542,1144522
32543,1162090
32544,1170874
32545,1179658
32546,1188442
32547,1197226
32548,1206010
32549,1214794
32550,1223578
32551,1232362
32552,1241146
32553,1258714
32554,1267498
32555,1276282
32556,1285066
32557,1293850
32558,1302634
32559,1320202
32560,678994
32561,775618
32562,872242
32563,968866
32564,1065490
32565,1153330
32566,1249954
32567,1311442
32568,1346578
32569,687778
32570,696562
32571,705346
32572,714130
32573,722914
32574,731698
32575,749266
32576,758050
32577,766834
32578,784402
32579,793186
32580,801970
32581,810754
32582,819538
32583,828322
32584,837106
32585,845890
32586,854674
32587,863458
32588,881026
32589,889810
32590,898594
32591,907378
32592,916162
32593,924946
32594,933730
32595,942514
32596,951298
32597,960082
32598,977650
32599,986434
32600,995218
32601,1004002
32602,1012786
32603,1021570
32604,1030354
32605,1039138
32606,1047922
32607,1056706
32608,1074274
32609,1083058
32610,1091842
32611,1100626
32612,1109410
32613,1118194
32614,1126978
32615,1135762
32616,1144546
32617,1162114
32618,1170898
32619,1179682
32620,1188466
32621,1197250
32622,1206034
32623,1214818
32624,1223602
32625,1232386
32626,1241170
32627,1258738
32628,1267522
32629,1276306
32630,1285090
32631,1293874
32632,1302658
32633,1320226
32634,679018
32635,775642
32636,872266
32637,968890
32638,1065514
32639,1153354
32640,1249978
32641,1311466
32642,1346602
32643,687802
32644,696586
32645,705370
32646,714154
32647,722938
32648,731722
32649,749290
32650,758074
32651,766858
32652,784426
32653,793210
32654,801994
32655,810778
32656,819562
32657,828346
32658,837130
32659,845914
32660,854698
32661,863482
32662,881050
32663,889834
32664,898618
32665,907402
32666,916186
32667,924970
32668,933754
32669,942538
32670,951322
32671,960106
32672,977674
32673,986458
32674,995242
32675,1004026
32676,1012810
32677,1021594
32678,1030378
32679,1039162
32680,1047946
32681,1056730
32682,1074298
32683,1083082
32684,1091866
32685,1100650
32686,1109434
32687,1118218
32688,1127002
32689,1135786
32690,1144570
32691,1162138
32692,1170922
32693,1179706
32694,1188490
32695,1197274
32696,1206058
32697,1214842
32698,1223626
32699,1232410
32700,1241194
32701,1258762
32702,1267546
32703,1276330
32704,1285114
32705,1293898
32706,1302682
32707,1320250
32708,679042
32709,775666
32710,872290
32711,968914
32712,1065538
32713,1153378
32714,1250002
32715,1311490
32716,1346626
32717,687826
32718,696610
32719,705394
32720,714178
32721,722962
32722,731746
32723,749314
32724,758098
32725,766882
32726,784450
32727,793234
32728,802018
32729,810802
32730,819586
32731,828370
32732,837154
32733,845938
32734,854722
32735,863506
32736,881074
32737,889858
32738,898642
32739,907426
32740,916210
32741,924994
32742,933778
32743,942562
32744,951346
32745,960130
32746,977698
32747,986482
32748,995266
32749,1004050
32750,1012834
32751,1021618
32752,1030402
32753,1039186
32754,1047970
32755,1056754
32756,1074322
32757,1083106
32758,1091890
32759,1100674
32760,1109458
32761,1118242
32762,1127026
32763,1135810
32764,1144594
32765,1162162
32766,1170946
32767,1179730
32768,1188514
32769,1197298
32770,1206082
32771,1214866
32772,1223650
32773,1232434
32774,1241218
32775,1258786
32776,1267570
32777,1276354
32778,1285138
32779,1293922
32780,1302706
32781,1320274
32782,679066
32783,775690
32784,872314
32785,968938
32786,1065562
32787,1153402
32788,1250026
32789,1311514
32790,1346650
32791,687850
32792,696634
32793,705418
32794,714202
32795,722986
32796,731770
32797,749338
32798,758122
32799,766906
32800,784474
32801,793258
32802,802042
32803,810826
32804,819610
32805,828394
32806,837178
32807,845962
32808,854746
32809,863530
32810,881098
32811,889882
32812,898666
32813,907450
32814,916234
32815,925018
32816,933802
32817,942586
32818,951370
32819,960154
32820,977722
32821,986506
32822,995290
32823,1004074
32824,1012858
32825,1021642
32826,1030426
32827,1039210
32828,1047994
32829,1056778
32830,1074346
32831,1083130
32832,1091914
32833,1100698
32834,1109482
32835,1118266
32836,1127050
32837,1135834
32838,1144618
32839,1162186
32840,1170970
32841,1179754
32842,1188538
32843,1197322
32844,1206106
32845,1214890
32846,1223674
32847,1232458
32848,1241242
32849,1258810
32850,1267594
32851,1276378
32852,1285162
32853,1293946
32854,1302730
32855,1320298
32856,679090
32857,775714
32858,872338
32859,968962
32860,1065586
32861,1153426
32862,1250050
32863,1311538
32864,1346674
32865,687874
32866,696658
32867,705442
32868,714226
32869,723010
32870,731794
32871,749362
32872,758146
32873,766930
32874,784498
32875,793282
32876,802066
32877,810850
32878,819634
32879,828418
32880,837202
32881,845986
32882,854770
32883,863554
32884,881122
32885,889906
32886,898690
32887,907474
32888,916258
32889,925042
32890,933826
32891,942610
32892,951394
32893,960178
32894,977746
32895,986530
32896,995314
32897,1004098
32898,1012882
32899,1021666
32900,1030450
32901,1039234
32902,1048018
32903,1056802
32904,1074370
32905,1083154
32906,1091938
32907,1100722
32908,1109506
32909,1118290
32910,1127074
32911,1135858
32912,1144642
32913,1162210
32914,1170994
32915,1179778
32916,1188562
32917,1197346
32918,1206130
32919,1214914
32920,1223698
32921,1232482
32922,1241266
32923,1258834
32924,1267618
32925,1276402
32926,1285186
32927,1293970
32928,1302754
32929,1320322
32930,679114
32931,775738
32932,872362
32933,968986
32934,1065610
32935,1153450
32936,1250074
32937,1311562
32938,1346698
32939,687898
32940,696682
32941,705466
32942,714250
32943,723034
32944,731818
32945,749386
32946,758170
32947,766954
32948,784522
32949,793306
32950,802090
32951,810874
32952,819658
32953,828442
32954,837226
32955,846010
32956,854794
32957,863578
32958,881146
32959,889930
32960,898714
32961,907498
32962,916282
32963,925066
32964,933850
32965,942634
32966,951418
32967,960202
32968,977770
32969,986554
32970,995338
32971,1004122
32972,1012906
32973,1021690
32974,1030474
32975,1039258
32976,1048042
32977,1056826
32978,1074394
32979,1083178
32980,1091962
32981,1100746
32982,1109530
32983,1118314
32984,1127098
32985,1135882
32986,1144666
32987,1162234
32988,1171018
32989,1179802
32990,1188586
32991,1197370
32992,1206154
32993,1214938
32994,1223722
32995,1232506
32996,1241290
32997,1258858
32998,1267642
32999,1276426
33000,1285210
33001,1293994
33002,1302778
33003,1320346
33004,679138
33005,775762
33006,872386
33007,969010
33008,1065634
33009,1153474
33010,1250098
33011,1311586
33012,1346722
33013,687922
33014,696706
33015,705490
33016,714274
33017,723058
33018,731842
33019,749410
33020,758194
33021,766978
33022,784546
33023,793330
33024,802114
33025,810898
33026,819682
33027,828466
33028,837250
33029,846034
33030,854818
33031,863602
33032,881170
33033,889954
33034,898738
33035,907522
33036,916306
33037,925090
33038,933874
33039,942658
33040,951442
33041,960226
33042,977794
33043,986578
33044,995362
33045,1004146
33046,1012930
33047,1021714
33048,1030498
33049,1039282
33050,1048066
33051,1056850
